#    energy (eV)  cross sec. (b)
1.068241e+03    2.911493e+02
1.068270e+03    2.911825e+02
1.068327e+03    2.900692e+02
1.068384e+03    2.874231e+02
1.068448e+03    2.825974e+02
1.068502e+03    2.771951e+02
1.068583e+03    2.669563e+02
1.068664e+03    2.544964e+02
1.068745e+03    2.402488e+02
1.068853e+03    2.192745e+02
1.069123e+03    1.636009e+02
1.069204e+03    1.475956e+02
1.069285e+03    1.324370e+02
1.069339e+03    1.228982e+02
1.069393e+03    1.138614e+02
1.069447e+03    1.053543e+02
1.069501e+03    9.739321e+01
1.069555e+03    8.998417e+01
1.069609e+03    8.312424e+01
1.069663e+03    7.680281e+01
1.069710e+03    7.171753e+01
1.069758e+03    6.701439e+01
1.069805e+03    6.267652e+01
1.069852e+03    5.868539e+01
1.069899e+03    5.502120e+01
1.069948e+03    5.150290e+01
1.069999e+03    4.822568e+01
1.070050e+03    4.525194e+01
1.070100e+03    4.255647e+01
1.070151e+03    4.011489e+01
1.070185e+03    3.861669e+01
1.070245e+03    3.615737e+01
1.070306e+03    3.397293e+01
1.070367e+03    3.203047e+01
1.070427e+03    3.030023e+01
1.070488e+03    2.875563e+01
1.070549e+03    2.737308e+01
1.070610e+03    2.613182e+01
1.070670e+03    2.501370e+01
1.070738e+03    2.389665e+01
1.070805e+03    2.289360e+01
1.070907e+03    2.156895e+01
1.071008e+03    2.042254e+01
1.071109e+03    1.942073e+01
1.071210e+03    1.853745e+01
1.071330e+03    1.761950e+01
1.071450e+03    1.681290e+01
1.071569e+03    1.609804e+01
1.071689e+03    1.545975e+01
1.071848e+03    1.470764e+01
1.072032e+03    1.395529e+01
1.072216e+03    1.330263e+01
1.072400e+03    1.273114e+01
1.072584e+03    1.222665e+01
1.072785e+03    1.173847e+01
1.072986e+03    1.130604e+01
1.073288e+03    1.074295e+01
1.073609e+03    1.023387e+01
1.073940e+03    9.786434e+00
1.074272e+03    9.401418e+00
1.074665e+03    9.008862e+00
1.075058e+03    8.672453e+00
1.075478e+03    8.362678e+00
1.075952e+03    8.062524e+00
1.076426e+03    7.804056e+00
1.076932e+03    7.564712e+00
1.077629e+03    7.284813e+00
1.078415e+03    7.022529e+00
1.079290e+03    6.780748e+00
1.080229e+03    6.565643e+00
1.081231e+03    6.374191e+00
1.082297e+03    6.203508e+00
1.083427e+03    6.051026e+00
1.084705e+03    5.905584e+00
1.086845e+03    5.709145e+00
1.089226e+03    5.539164e+00
1.091904e+03    5.389109e+00
1.095046e+03    5.250701e+00
1.098815e+03    5.120399e+00
1.103933e+03    4.984231e+00
1.108825e+03    4.882642e+00
1.116427e+03    4.759425e+00
1.124145e+03    4.661841e+00
1.136259e+03    4.542054e+00
1.152229e+03    4.419875e+00
1.176471e+03    4.273176e+00
1.231394e+03    3.979962e+00
1.248665e+03    3.864412e+00
1.259186e+03    3.773103e+00
1.267006e+03    3.685011e+00
1.272063e+03    3.612516e+00
1.276653e+03    3.529983e+00
1.280302e+03    3.447380e+00
1.283769e+03    3.348063e+00
1.286454e+03    3.250956e+00
1.288897e+03    3.140889e+00
1.290976e+03    3.025261e+00
1.292679e+03    2.911850e+00
1.294839e+03    2.744595e+00
1.296001e+03    2.654189e+00
1.296781e+03    2.607211e+00
1.297264e+03    2.593297e+00
1.297384e+03    2.592885e+00
1.297748e+03    2.602559e+00
1.298028e+03    2.625417e+00
1.298214e+03    2.651163e+00
1.298401e+03    2.688075e+00
1.298563e+03    2.731469e+00
1.298724e+03    2.788426e+00
1.298886e+03    2.862674e+00
1.299007e+03    2.932700e+00
1.299119e+03    3.011622e+00
1.299228e+03    3.102971e+00
1.299336e+03    3.212919e+00
1.299445e+03    3.346056e+00
1.299517e+03    3.450642e+00
1.299589e+03    3.570537e+00
1.299653e+03    3.690219e+00
1.299734e+03    3.868279e+00
1.299788e+03    4.004865e+00
1.299842e+03    4.158283e+00
1.299897e+03    4.331127e+00
1.299951e+03    4.526439e+00
1.300005e+03    4.747781e+00
1.300059e+03    4.999319e+00
1.300112e+03    5.279230e+00
1.300165e+03    5.597957e+00
1.300205e+03    5.866116e+00
1.300245e+03    6.162426e+00
1.300285e+03    6.490120e+00
1.300324e+03    6.852770e+00
1.300364e+03    7.254314e+00
1.300404e+03    7.699087e+00
1.300444e+03    8.191853e+00
1.300483e+03    8.737772e+00
1.300522e+03    9.321240e+00
1.300560e+03    9.965186e+00
1.300599e+03    1.067562e+01
1.300637e+03    1.145892e+01
1.300676e+03    1.232200e+01
1.300714e+03    1.327215e+01
1.300753e+03    1.431717e+01
1.300791e+03    1.546523e+01
1.300829e+03    1.672499e+01
1.300868e+03    1.810539e+01
1.300905e+03    1.956334e+01
1.300940e+03    2.103756e+01
1.300974e+03    2.263192e+01
1.301009e+03    2.435370e+01
1.301043e+03    2.621031e+01
1.301078e+03    2.820912e+01
1.301113e+03    3.035765e+01
1.301147e+03    3.266312e+01
1.301182e+03    3.513267e+01
1.301216e+03    3.777308e+01
1.301251e+03    4.059105e+01
1.301288e+03    4.382239e+01
1.301327e+03    4.739546e+01
1.301365e+03    5.120922e+01
1.301403e+03    5.526948e+01
1.301455e+03    6.107366e+01
1.301492e+03    6.553221e+01
1.301540e+03    7.170648e+01
1.301588e+03    7.827820e+01
1.301636e+03    8.523956e+01
1.301701e+03    9.523910e+01
1.301763e+03    1.052733e+02
1.301845e+03    1.194317e+02
1.301947e+03    1.381099e+02
1.302197e+03    1.851287e+02
1.302300e+03    2.033224e+02
1.302382e+03    2.166863e+02
1.302464e+03    2.285888e+02
1.302525e+03    2.363480e+02
1.302587e+03    2.429610e+02
1.302654e+03    2.487787e+02
1.302726e+03    2.531549e+02
1.302800e+03    2.556355e+02
1.302861e+03    2.560777e+02
1.302919e+03    2.551755e+02
1.302976e+03    2.530173e+02
1.303038e+03    2.493586e+02
1.303099e+03    2.443805e+02
1.303161e+03    2.381802e+02
1.303222e+03    2.308743e+02
1.303304e+03    2.196440e+02
1.303403e+03    2.043722e+02
1.303517e+03    1.848779e+02
1.303764e+03    1.413646e+02
1.303866e+03    1.240502e+02
1.303952e+03    1.104087e+02
1.304025e+03    9.956104e+01
1.304098e+03    8.948721e+01
1.304148e+03    8.306379e+01
1.304199e+03    7.688002e+01
1.304250e+03    7.110718e+01
1.304302e+03    6.574156e+01
1.304352e+03    6.089442e+01
1.304400e+03    5.652611e+01
1.304449e+03    5.249511e+01
1.304498e+03    4.878664e+01
1.304546e+03    4.538469e+01
1.304595e+03    4.227188e+01
1.304644e+03    3.943044e+01
1.304692e+03    3.684199e+01
1.304742e+03    3.442944e+01
1.304794e+03    3.219148e+01
1.304845e+03    3.017270e+01
1.304896e+03    2.835346e+01
1.304947e+03    2.671508e+01
1.304999e+03    2.523995e+01
1.305050e+03    2.391168e+01
1.305101e+03    2.271508e+01
1.305156e+03    2.156812e+01
1.305214e+03    2.047904e+01
1.305272e+03    1.950720e+01
1.305330e+03    1.863787e+01
1.305388e+03    1.785802e+01
1.305446e+03    1.715624e+01
1.305533e+03    1.622847e+01
1.305623e+03    1.540636e+01
1.305717e+03    1.465758e+01
1.305811e+03    1.400475e+01
1.305905e+03    1.343021e+01
1.306030e+03    1.276245e+01
1.306166e+03    1.213981e+01
1.306312e+03    1.156140e+01
1.306458e+03    1.105893e+01
1.306604e+03    1.061762e+01
1.306759e+03    1.020523e+01
1.306922e+03    9.820370e+00
1.307167e+03    9.321096e+00
1.307430e+03    8.867879e+00
1.307729e+03    8.433261e+00
1.308027e+03    8.065447e+00
1.308361e+03    7.716350e+00
1.308712e+03    7.404172e+00
1.309062e+03    7.136686e+00
1.309448e+03    6.883662e+00
1.309834e+03    6.665110e+00
1.310257e+03    6.457204e+00
1.310755e+03    6.246711e+00
1.311419e+03    6.010968e+00
1.312165e+03    5.792645e+00
1.312911e+03    5.611142e+00
1.313700e+03    5.449516e+00
1.314846e+03    5.255734e+00
1.315919e+03    5.106641e+00
1.317350e+03    4.942084e+00
1.318921e+03    4.792715e+00
1.320492e+03    4.665114e+00
1.324245e+03    4.403294e+00
1.326448e+03    4.249665e+00
1.327919e+03    4.131986e+00
1.329022e+03    4.026982e+00
1.330239e+03    3.884619e+00
1.330954e+03    3.794495e+00
1.331242e+03    3.775860e+00
1.331389e+03    3.783394e+00
1.331491e+03    3.802259e+00
1.331593e+03    3.838696e+00
1.331695e+03    3.900872e+00
1.331769e+03    3.968470e+00
1.331839e+03    4.054228e+00
1.331908e+03    4.167463e+00
1.331977e+03    4.314846e+00
1.332023e+03    4.435913e+00
1.332070e+03    4.578286e+00
1.332116e+03    4.744883e+00
1.332162e+03    4.938133e+00
1.332208e+03    5.162013e+00
1.332254e+03    5.420198e+00
1.332300e+03    5.716607e+00
1.332346e+03    6.055404e+00
1.332379e+03    6.321292e+00
1.332413e+03    6.627553e+00
1.332447e+03    6.962944e+00
1.332481e+03    7.329349e+00
1.332515e+03    7.728672e+00
1.332549e+03    8.162816e+00
1.332583e+03    8.633668e+00
1.332617e+03    9.143069e+00
1.332664e+03    9.908526e+00
1.332708e+03    1.071348e+01
1.332753e+03    1.159516e+01
1.332797e+03    1.255673e+01
1.332842e+03    1.360082e+01
1.332872e+03    1.434372e+01
1.332918e+03    1.557025e+01
1.332964e+03    1.688889e+01
1.333010e+03    1.829960e+01
1.333056e+03    1.980117e+01
1.333122e+03    2.209753e+01
1.333187e+03    2.456245e+01
1.333252e+03    2.714405e+01
1.333336e+03    3.067892e+01
1.333484e+03    3.717703e+01
1.333610e+03    4.277595e+01
1.333692e+03    4.624786e+01
1.333765e+03    4.916994e+01
1.333833e+03    5.163571e+01
1.333900e+03    5.383735e+01
1.333961e+03    5.555444e+01
1.334021e+03    5.698992e+01
1.334089e+03    5.822421e+01
1.334143e+03    5.892099e+01
1.334204e+03    5.938586e+01
1.334252e+03    5.950395e+01
1.334310e+03    5.935802e+01
1.334377e+03    5.879557e+01
1.334439e+03    5.791266e+01
1.334502e+03    5.670156e+01
1.334569e+03    5.505327e+01
1.334636e+03    5.309161e+01
1.334711e+03    5.061119e+01
1.334794e+03    4.754641e+01
1.334920e+03    4.247437e+01
1.335131e+03    3.373632e+01
1.335226e+03    2.997333e+01
1.335305e+03    2.701221e+01
1.335384e+03    2.425265e+01
1.335442e+03    2.237521e+01
1.335500e+03    2.062535e+01
1.335558e+03    1.900627e+01
1.335616e+03    1.751859e+01
1.335664e+03    1.639583e+01
1.335711e+03    1.535851e+01
1.335759e+03    1.440405e+01
1.335806e+03    1.352926e+01
1.335854e+03    1.273048e+01
1.335906e+03    1.193678e+01
1.335960e+03    1.119426e+01
1.336015e+03    1.053327e+01
1.336069e+03    9.947005e+00
1.336124e+03    9.428710e+00
1.336180e+03    8.953710e+00
1.336242e+03    8.506895e+00
1.336303e+03    8.121226e+00
1.336365e+03    7.788850e+00
1.336426e+03    7.502607e+00
1.336487e+03    7.256057e+00
1.336565e+03    6.992661e+00
1.336642e+03    6.773447e+00
1.336694e+03    6.647655e+00
1.336797e+03    6.435538e+00
1.336901e+03    6.264864e+00
1.337015e+03    6.111014e+00
1.337188e+03    5.930098e+00
1.337360e+03    5.789275e+00
1.337565e+03    5.655651e+00
1.337770e+03    5.546553e+00
1.338071e+03    5.416267e+00
1.338399e+03    5.302159e+00
1.338926e+03    5.160009e+00
1.339517e+03    5.039906e+00
1.340200e+03    4.933849e+00
1.340983e+03    4.840366e+00
1.341967e+03    4.750191e+00
1.343525e+03    4.645289e+00
1.345646e+03    4.544906e+00
1.347985e+03    4.465153e+00
1.351150e+03    4.385573e+00
1.355347e+03    4.307693e+00
1.362473e+03    4.212564e+00
1.371388e+03    4.126220e+00
1.385968e+03    4.020592e+00
1.414048e+03    3.863055e+00
1.446184e+03    3.687056e+00
1.461435e+03    3.582475e+00
1.470292e+03    3.505244e+00
1.476303e+03    3.440283e+00
1.481746e+03    3.367439e+00
1.486116e+03    3.294142e+00
1.489769e+03    3.217674e+00
1.492828e+03    3.138294e+00
1.495414e+03    3.056170e+00
1.497664e+03    2.970321e+00
1.500403e+03    2.845973e+00
1.502560e+03    2.744429e+00
1.503444e+03    2.714484e+00
1.503986e+03    2.706764e+00
1.504353e+03    2.709697e+00
1.504826e+03    2.728905e+00
1.505182e+03    2.760514e+00
1.505483e+03    2.804640e+00
1.505759e+03    2.864468e+00
1.505942e+03    2.918370e+00
1.506116e+03    2.983097e+00
1.506281e+03    3.059755e+00
1.506446e+03    3.155364e+00
1.506570e+03    3.242690e+00
1.506694e+03    3.346708e+00
1.506797e+03    3.448948e+00
1.506900e+03    3.568468e+00
1.507003e+03    3.709050e+00
1.507106e+03    3.875573e+00
1.507175e+03    4.004053e+00
1.507244e+03    4.149160e+00
1.507310e+03    4.306030e+00
1.507375e+03    4.483532e+00
1.507441e+03    4.685094e+00
1.507507e+03    4.914762e+00
1.507573e+03    5.177322e+00
1.507638e+03    5.478396e+00
1.507688e+03    5.733408e+00
1.507737e+03    6.016962e+00
1.507786e+03    6.331359e+00
1.507835e+03    6.678740e+00
1.507884e+03    7.065670e+00
1.507933e+03    7.496897e+00
1.507981e+03    7.977661e+00
1.508030e+03    8.513723e+00
1.508079e+03    9.111386e+00
1.508128e+03    9.777517e+00
1.508176e+03    1.051956e+01
1.508225e+03    1.134552e+01
1.508274e+03    1.226400e+01
1.508314e+03    1.310666e+01
1.508351e+03    1.393003e+01
1.508387e+03    1.481930e+01
1.508424e+03    1.577889e+01
1.508461e+03    1.681325e+01
1.508497e+03    1.792704e+01
1.508534e+03    1.912489e+01
1.508570e+03    2.041162e+01
1.508607e+03    2.179192e+01
1.508656e+03    2.378622e+01
1.508697e+03    2.561974e+01
1.508748e+03    2.806419e+01
1.508798e+03    3.073156e+01
1.508849e+03    3.363271e+01
1.508900e+03    3.677742e+01
1.508950e+03    4.017406e+01
1.509002e+03    4.392644e+01
1.509054e+03    4.795574e+01
1.509106e+03    5.226427e+01
1.509158e+03    5.685137e+01
1.509210e+03    6.171305e+01
1.509262e+03    6.684168e+01
1.509340e+03    7.500883e+01
1.509418e+03    8.369319e+01
1.509522e+03    9.593810e+01
1.509691e+03    1.168309e+02
1.509855e+03    1.370634e+02
1.509938e+03    1.468317e+02
1.510042e+03    1.581295e+02
1.510120e+03    1.657031e+02
1.510198e+03    1.723204e+02
1.510276e+03    1.778331e+02
1.510334e+03    1.811003e+02
1.510396e+03    1.838628e+02
1.510460e+03    1.857928e+02
1.510528e+03    1.867967e+02
1.510557e+03    1.868935e+02
1.510614e+03    1.865112e+02
1.510687e+03    1.849324e+02
1.510750e+03    1.826353e+02
1.510828e+03    1.786051e+02
1.510906e+03    1.733888e+02
1.510984e+03    1.671187e+02
1.511036e+03    1.624278e+02
1.511140e+03    1.520400e+02
1.511264e+03    1.382916e+02
1.511566e+03    1.033034e+02
1.511670e+03    9.179310e+01
1.511748e+03    8.361187e+01
1.511826e+03    7.589875e+01
1.511904e+03    6.870460e+01
1.511961e+03    6.380489e+01
1.512023e+03    5.882442e+01
1.512084e+03    5.419920e+01
1.512146e+03    4.992607e+01
1.512209e+03    4.589843e+01
1.512258e+03    4.303926e+01
1.512307e+03    4.038017e+01
1.512356e+03    3.791310e+01
1.512405e+03    3.562924e+01
1.512437e+03    3.420386e+01
1.512499e+03    3.169826e+01
1.512561e+03    2.944127e+01
1.512622e+03    2.741276e+01
1.512684e+03    2.559284e+01
1.512746e+03    2.396223e+01
1.512807e+03    2.250249e+01
1.512869e+03    2.119622e+01
1.512931e+03    2.002719e+01
1.512996e+03    1.892844e+01
1.513061e+03    1.794919e+01
1.513126e+03    1.707503e+01
1.513191e+03    1.629307e+01
1.513256e+03    1.559183e+01
1.513321e+03    1.496119e+01
1.513418e+03    1.412849e+01
1.513491e+03    1.358741e+01
1.513570e+03    1.305470e+01
1.513688e+03    1.235627e+01
1.513807e+03    1.175618e+01
1.513926e+03    1.123479e+01
1.514044e+03    1.077709e+01
1.514172e+03    1.034142e+01
1.514261e+03    1.006997e+01
1.514438e+03    9.587209e+00
1.514615e+03    9.170299e+00
1.514792e+03    8.806250e+00
1.514988e+03    8.454029e+00
1.515183e+03    8.144799e+00
1.515477e+03    7.745747e+00
1.515793e+03    7.384436e+00
1.516120e+03    7.068407e+00
1.516448e+03    6.798912e+00
1.516827e+03    6.532970e+00
1.517205e+03    6.305943e+00
1.517614e+03    6.095844e+00
1.518081e+03    5.890394e+00
1.518704e+03    5.661517e+00
1.519394e+03    5.453473e+00
1.520084e+03    5.281428e+00
1.520927e+03    5.107955e+00
1.521769e+03    4.964694e+00
1.522759e+03    4.825215e+00
1.523749e+03    4.709253e+00
1.525381e+03    4.555228e+00
1.526842e+03    4.445582e+00
1.528675e+03    4.334162e+00
1.531459e+03    4.202764e+00
1.534456e+03    4.094366e+00
1.537845e+03    3.997656e+00
1.542260e+03    3.896976e+00
1.550033e+03    3.756705e+00
1.565046e+03    3.515681e+00
1.569205e+03    3.434418e+00
1.572848e+03    3.345222e+00
1.575176e+03    3.272025e+00
1.576944e+03    3.202240e+00
1.578697e+03    3.114003e+00
1.580000e+03    3.030090e+00
1.580974e+03    2.953477e+00
1.582624e+03    2.800550e+00
1.583046e+03    2.774061e+00
1.583176e+03    2.773190e+00
1.583371e+03    2.786633e+00
1.583496e+03    2.811038e+00
1.583586e+03    2.840748e+00
1.583676e+03    2.884745e+00
1.583766e+03    2.948000e+00
1.583826e+03    3.003996e+00
1.583886e+03    3.073759e+00
1.583955e+03    3.174500e+00
1.584014e+03    3.280595e+00
1.584072e+03    3.409470e+00
1.584121e+03    3.537179e+00
1.584170e+03    3.686161e+00
1.584218e+03    3.859342e+00
1.584267e+03    4.059945e+00
1.584316e+03    4.291496e+00
1.584352e+03    4.487766e+00
1.584389e+03    4.705321e+00
1.584425e+03    4.946000e+00
1.584462e+03    5.211713e+00
1.584500e+03    5.514494e+00
1.584537e+03    5.848417e+00
1.584575e+03    6.215886e+00
1.584613e+03    6.619377e+00
1.584650e+03    7.061443e+00
1.584688e+03    7.544652e+00
1.584726e+03    8.071643e+00
1.584763e+03    8.645060e+00
1.584797e+03    9.202973e+00
1.584831e+03    9.802506e+00
1.584865e+03    1.044554e+01
1.584899e+03    1.113390e+01
1.584933e+03    1.186932e+01
1.584967e+03    1.265348e+01
1.585018e+03    1.392444e+01
1.585063e+03    1.515278e+01
1.585106e+03    1.639124e+01
1.585148e+03    1.771565e+01
1.585190e+03    1.912733e+01
1.585247e+03    2.114630e+01
1.585288e+03    2.271455e+01
1.585342e+03    2.489822e+01
1.585396e+03    2.721909e+01
1.585450e+03    2.967101e+01
1.585531e+03    3.354448e+01
1.585611e+03    3.763433e+01
1.585731e+03    4.408853e+01
1.585963e+03    5.679890e+01
1.586048e+03    6.127209e+01
1.586134e+03    6.545040e+01
1.586219e+03    6.922253e+01
1.586296e+03    7.218337e+01
1.586369e+03    7.453758e+01
1.586433e+03    7.621768e+01
1.586497e+03    7.749653e+01
1.586570e+03    7.843512e+01
1.586643e+03    7.881375e+01
1.586658e+03    7.882146e+01
1.586730e+03    7.851892e+01
1.586795e+03    7.779099e+01
1.586859e+03    7.664670e+01
1.586923e+03    7.510866e+01
1.586987e+03    7.320585e+01
1.587051e+03    7.097295e+01
1.587137e+03    6.755060e+01
1.587229e+03    6.338679e+01
1.587332e+03    5.833707e+01
1.587632e+03    4.294166e+01
1.587739e+03    3.771274e+01
1.587824e+03    3.380462e+01
1.587887e+03    3.107557e+01
1.587950e+03    2.850834e+01
1.588013e+03    2.611151e+01
1.588063e+03    2.434550e+01
1.588117e+03    2.253413e+01
1.588172e+03    2.085423e+01
1.588227e+03    1.930373e+01
1.588281e+03    1.787916e+01
1.588336e+03    1.657599e+01
1.588395e+03    1.528268e+01
1.588455e+03    1.412019e+01
1.588515e+03    1.307980e+01
1.588575e+03    1.215241e+01
1.588634e+03    1.132876e+01
1.588676e+03    1.080953e+01
1.588720e+03    1.031220e+01
1.588764e+03    9.858648e+00
1.588829e+03    9.253078e+00
1.588895e+03    8.727704e+00
1.588960e+03    8.272599e+00
1.589030e+03    7.855838e+00
1.589108e+03    7.459669e+00
1.589186e+03    7.125333e+00
1.589264e+03    6.842375e+00
1.589342e+03    6.601893e+00
1.589419e+03    6.396389e+00
1.589513e+03    6.186594e+00
1.589607e+03    6.009683e+00
1.589732e+03    5.813187e+00
1.589857e+03    5.650671e+00
1.589989e+03    5.506851e+00
1.590196e+03    5.320809e+00
1.590403e+03    5.169464e+00
1.590645e+03    5.022968e+00
1.590818e+03    4.933279e+00
1.591164e+03    4.781874e+00
1.591561e+03    4.642260e+00
1.591958e+03    4.528547e+00
1.592450e+03    4.413428e+00
1.592943e+03    4.319244e+00
1.593520e+03    4.228090e+00
1.594098e+03    4.152467e+00
1.595042e+03    4.052721e+00
1.595986e+03    3.973623e+00
1.597295e+03    3.886605e+00
1.598604e+03    3.817242e+00
1.600430e+03    3.739510e+00
1.602257e+03    3.676150e+00
1.605183e+03    3.592749e+00
1.608109e+03    3.522380e+00
1.623345e+03    3.207779e+00
1.628497e+03    3.089021e+00
1.632656e+03    2.979227e+00
1.636336e+03    2.868850e+00
1.641620e+03    2.697740e+00
1.643212e+03    2.655365e+00
1.644138e+03    2.639210e+00
1.644863e+03    2.634404e+00
1.645513e+03    2.639039e+00
1.646095e+03    2.653513e+00
1.646677e+03    2.681779e+00
1.647185e+03    2.722108e+00
1.647693e+03    2.782642e+00
1.648032e+03    2.837924e+00
1.648425e+03    2.921884e+00
1.648688e+03    2.992640e+00
1.648950e+03    3.078098e+00
1.649199e+03    3.175767e+00
1.649435e+03    3.286234e+00
1.649671e+03    3.417863e+00
1.649848e+03    3.533188e+00
1.650025e+03    3.665354e+00
1.650198e+03    3.812808e+00
1.650370e+03    3.982129e+00
1.650542e+03    4.177238e+00
1.650714e+03    4.402965e+00
1.650887e+03    4.665321e+00
1.651004e+03    4.868962e+00
1.651124e+03    5.101322e+00
1.651244e+03    5.361869e+00
1.651364e+03    5.655070e+00
1.651484e+03    5.986335e+00
1.651604e+03    6.362266e+00
1.651694e+03    6.678341e+00
1.651784e+03    7.028187e+00
1.651874e+03    7.416658e+00
1.651970e+03    7.880088e+00
1.652069e+03    8.419695e+00
1.652135e+03    8.819522e+00
1.652201e+03    9.255796e+00
1.652267e+03    9.732843e+00
1.652333e+03    1.025557e+01
1.652399e+03    1.082956e+01
1.652461e+03    1.141907e+01
1.652518e+03    1.201908e+01
1.652576e+03    1.267324e+01
1.652634e+03    1.338740e+01
1.652691e+03    1.416802e+01
1.652749e+03    1.502220e+01
1.652806e+03    1.595776e+01
1.652864e+03    1.698327e+01
1.652917e+03    1.801030e+01
1.652965e+03    1.902287e+01
1.653013e+03    2.011706e+01
1.653061e+03    2.129950e+01
1.653109e+03    2.257724e+01
1.653157e+03    2.395768e+01
1.653205e+03    2.544860e+01
1.653253e+03    2.705811e+01
1.653301e+03    2.879461e+01
1.653349e+03    3.066678e+01
1.653397e+03    3.268350e+01
1.653445e+03    3.485379e+01
1.653493e+03    3.718675e+01
1.653541e+03    3.969145e+01
1.653589e+03    4.237684e+01
1.653637e+03    4.525167e+01
1.653685e+03    4.832430e+01
1.653733e+03    5.160264e+01
1.653781e+03    5.509394e+01
1.653853e+03    6.074412e+01
1.653925e+03    6.690554e+01
1.653997e+03    7.358982e+01
1.654064e+03    8.030406e+01
1.654141e+03    8.853515e+01
1.654198e+03    9.508930e+01
1.654275e+03    1.043123e+02
1.654376e+03    1.171873e+02
1.654496e+03    1.334681e+02
1.654688e+03    1.608495e+02
1.654880e+03    1.882245e+02
1.654976e+03    2.012103e+02
1.655072e+03    2.133246e+02
1.655168e+03    2.242660e+02
1.655264e+03    2.337502e+02
1.655341e+03    2.401167e+02
1.655427e+03    2.458319e+02
1.655514e+03    2.498938e+02
1.655607e+03    2.523264e+02
1.655683e+03    2.527653e+02
1.655778e+03    2.513865e+02
1.655845e+03    2.491372e+02
1.655946e+03    2.438823e+02
1.656013e+03    2.392080e+02
1.656109e+03    2.310682e+02
1.656205e+03    2.214306e+02
1.656301e+03    2.105692e+02
1.656445e+03    1.926185e+02
1.656819e+03    1.429420e+02
1.656934e+03    1.283910e+02
1.657050e+03    1.147118e+02
1.657136e+03    1.051352e+02
1.657208e+03    9.764289e+01
1.657280e+03    9.061235e+01
1.657352e+03    8.405076e+01
1.657424e+03    7.795712e+01
1.657496e+03    7.232352e+01
1.657568e+03    6.713633e+01
1.657640e+03    6.237736e+01
1.657712e+03    5.802500e+01
1.657784e+03    5.405520e+01
1.657856e+03    5.044239e+01
1.657928e+03    4.716028e+01
1.658000e+03    4.418247e+01
1.658072e+03    4.148307e+01
1.658144e+03    3.903705e+01
1.658216e+03    3.682060e+01
1.658297e+03    3.457368e+01
1.658382e+03    3.245390e+01
1.658468e+03    3.056201e+01
1.658554e+03    2.886979e+01
1.658639e+03    2.735223e+01
1.658726e+03    2.596459e+01
1.658816e+03    2.467387e+01
1.658906e+03    2.351122e+01
1.658996e+03    2.245996e+01
1.659116e+03    2.120718e+01
1.659233e+03    2.012518e+01
1.659347e+03    1.918287e+01
1.659461e+03    1.833479e+01
1.659575e+03    1.756772e+01
1.659746e+03    1.654563e+01
1.659917e+03    1.565221e+01
1.660088e+03    1.486489e+01
1.660268e+03    1.413148e+01
1.660448e+03    1.348009e+01
1.660568e+03    1.308498e+01
1.660808e+03    1.237484e+01
1.661048e+03    1.175500e+01
1.661271e+03    1.124653e+01
1.661494e+03    1.079235e+01
1.661791e+03    1.025762e+01
1.662088e+03    9.790306e+00
1.662397e+03    9.362705e+00
1.662719e+03    8.971199e+00
1.663041e+03    8.624966e+00
1.663363e+03    8.316805e+00
1.663704e+03    8.025072e+00
1.664246e+03    7.623663e+00
1.664788e+03    7.282957e+00
1.665371e+03    6.969461e+00
1.665976e+03    6.691410e+00
1.666580e+03    6.451466e+00
1.667280e+03    6.212099e+00
1.667979e+03    6.005692e+00
1.668733e+03    5.812936e+00
1.669595e+03    5.622736e+00
1.670745e+03    5.408686e+00
1.672019e+03    5.211938e+00
1.673294e+03    5.047439e+00
1.674849e+03    4.879586e+00
1.676404e+03    4.739142e+00
1.678179e+03    4.604076e+00
1.679954e+03    4.489418e+00
1.683046e+03    4.325005e+00
1.686671e+03    4.171597e+00
1.690656e+03    4.034691e+00
1.694825e+03    3.914175e+00
1.701033e+03    3.759733e+00
1.714200e+03    3.459109e+00
1.719110e+03    3.332545e+00
1.722259e+03    3.238364e+00
1.725284e+03    3.131620e+00
1.727912e+03    3.018767e+00
1.729585e+03    2.932441e+00
1.731259e+03    2.830132e+00
1.732791e+03    2.717278e+00
1.733940e+03    2.616522e+00
1.734781e+03    2.531644e+00
1.735697e+03    2.426280e+00
1.736465e+03    2.326176e+00
1.737393e+03    2.190412e+00
1.738450e+03    2.027306e+00
1.738801e+03    1.980495e+00
1.739056e+03    1.955426e+00
1.739215e+03    1.946896e+00
1.739295e+03    1.945726e+00
1.739454e+03    1.952273e+00
1.739573e+03    1.968100e+00
1.739666e+03    1.989561e+00
1.739745e+03    2.016388e+00
1.739824e+03    2.053227e+00
1.739904e+03    2.102768e+00
1.739983e+03    2.168424e+00
1.740036e+03    2.223233e+00
1.740094e+03    2.296481e+00
1.740153e+03    2.385221e+00
1.740197e+03    2.463662e+00
1.740241e+03    2.553822e+00
1.740285e+03    2.657268e+00
1.740329e+03    2.775747e+00
1.740373e+03    2.911210e+00
1.740417e+03    3.065825e+00
1.740461e+03    3.241997e+00
1.740505e+03    3.442368e+00
1.740543e+03    3.639338e+00
1.740581e+03    3.859085e+00
1.740620e+03    4.103901e+00
1.740658e+03    4.376252e+00
1.740696e+03    4.678789e+00
1.740735e+03    5.014349e+00
1.740773e+03    5.385959e+00
1.740811e+03    5.796843e+00
1.740850e+03    6.250414e+00
